place_id,name,lat,lng,vicinity
ChIJORSvxgE3Yg0Riq6yyJYt9-E,Restaurante La Masia de Michel,38.3612844,-0.4869913,"5, Avenida Pintor Baeza, Alicante (Alacant)"
ChIJDxhsJlg3Yg0RXiN6aw8NS1o,Halal pollo Frito Munch y tacos,38.3670346,-0.4701979,"Calle José García Sellés, 17, Alicante (Alacant)"
ChIJa-IWafA3Yg0RRO92mTXZdEQ,Restaurante La Cucaracha,38.34783249999999,-0.4888890999999999,"Carrer Poeta Quintana, 25, Alacant"
ChIJiyCNUD43Yg0RpCtaIuefHs4,McDonald's,38.3914328,-0.5135292,"Carrer Perú, Sant Vicent del Raspeig"
ChIJtSHf-ck5Yg0RdcblrJh3kUU,il piccolo,38.36328959999999,-0.4318688,"Avinguda de la Condomina, s/n, Alacant"
ChIJc2HpazM3Yg0RtjUGugKWx3o,Jova,38.34742079999999,-0.4852659999999999,"Carrer Tomás López Torregrosa, 15, Alacant"
ChIJsxrDLmo2Yg0Rrex_OIbaetI,Pan y Pasta - Bar cafetería en Alicante,38.3414479,-0.5087627,"Calle Vicente Chávarri, 4, Alicante (Alacant)"
ChIJsQkk5h06Yg0RxYRxyw006TI,RESTAURANT D´CUBOS,38.4010042,-0.4367599,"Carrer Doctor San Miguel de Tarazona, 5, Sant Joan d'Alacant"
ChIJ269kCGg2Yg0Rms6Sv9TXThU,Alicante Pizzería,38.346818,-0.5075709999999999,"Calle Cefeo, 1, Alicante (Alacant)"
ChIJCcr4xPs2Yg0R1CxisgFVZnA,Supermercados Dia,38.36376129999999,-0.4944053999999999,"Avinguda Novelda, 73, Alacant"
ChIJ54U5ZvA3Yg0Rq-uUYtDoMYQ,VICIO | Takeaway & Delivery,38.3623784,-0.4971960000000001,"Calle Teulada, 68, Alicante (Alacant)"
ChIJZ15SUJE3Yg0RuVyRmsaetLg,Bollitori,38.3495322,-0.4879246,"Calle Manuel Antón, 19, Alicante (Alacant)"
ChIJl_9gZgA3Yg0RiwkgiUqROU0,Atem Food & Culture - Brunch & Coffee,38.3426184,-0.4955262,"Isabel La Católica, 6, Alacant"
ChIJT1jwUPQ5Yg0RWW_CKBVwonc,Al plato vendrás,38.39694,-0.43403,"Carrer Jaume I, 24, Sant Joan d'Alacant"
ChIJybdQia03Yg0R5E5tXradrRc,La Tía Juana Alicante ️,38.3475811,-0.4848086,"Rambla de Méndez Núñez, 45, Alicante (Alacant)"
ChIJz9MrZL81Yg0RalGtYmvC2ck,Rte Iris,38.3482506,-0.5192595,"Calle Sagitario, 23, Alicante (Alacant)"
ChIJE4H7KVg3Yg0RuKwVgtT7Z-0,La terraza del muelle 11,38.3299925,-0.5062282000000001,"Dársena Pesquera, 11, Alicante (Alacant)"
ChIJA54_TwA3Yg0RAqMfODIEpgo,Cache con cache,38.3457685,-0.4909444,"Parque Lo Torrent, Sant Vicent del Raspeig"
ChIJy6jHcvo5Yg0RenrRRqYGxyg,CIRCO Pau 5,38.38184149999999,-0.4138267,"Maestro José Garberí Serrano, 5, Alicante (Alacant)"
ChIJwYcP5bA3Yg0R10kyaGTl6Ow,Ancora,38.3400037,-0.4801333,"Muelle Levante, 8, Local 5, Alicante (Alacant)"
ChIJv7sc9lA2Yg0RFYSDPJ4PJOc,Rice restaurant Anton,38.34860279999999,-0.4961033,"Calle San Juan Bautista, 14, Alicante (Alacant)"
ChIJabXAHtU3Yg0RoGPI-ksKi18,TADAIMA,38.3911453,-0.5201726,"Esquina con, C/ Pizarro, Calle Vicente Savall Pascual, 37, Local 5, San Vicente del Raspeig"
ChIJW_uxQfg3Yg0RVb74rFSgSbY,Tiro Pichón,38.3519018,-0.4671703,"Avenida de Villajoyosa, Alicante (Alacant)"
ChIJ27USUog3Yg0RKJ5DiuDhyvM,Restaurante El Amir cocina argelina y marroquí,38.34301959999999,-0.4862545,"Calle Valdés, 10, bajo 1 b, Alicante (Alacant)"
ChIJ36hvawA7Yg0RBWcAK9U7bgc,Restaurante La Gata Vera,38.4259777,-0.3908697,"Carrer Sant Bartomeu, 66, El Campello"
ChIJy5zVV5E3Yg0R2CQ5GE_xkxk,Red Padel,38.3556228,-0.503276,"Avenida Isla de Corfú, 5, Alicante (Alacant)"
ChIJ6Uku4Ak3Yg0RgYTmN0-xJDA,Parrilla La Argentina,38.33544479999999,-0.5056366999999999,"Calle del Alcalde José Luis Lassaletta, 17, local 12A, Alicante (Alacant)"
ChIJjc2MiH05Yg0R1s2016bQZtk,Coco Beach,38.3999425,-0.4061116,"Avenida Jaime I el Conquistador, 90, El Campello"
ChIJg84CEnk3Yg0RVrR6rRwwcsM,Pret a Gourmet,38.3400099,-0.4917457999999998,"Calle Churruca, 14, Alicante (Alacant)"
ChIJ6dlUqlQ3Yg0R7l7qso36Ja0,BASE24 Protein Bar,38.34953120000001,-0.4905714999999999,"C. Maestro Barbieri, Calle del Marqués de Molins, 16, Esq, Alicante (Alacant)"
ChIJ6T0DCbE3Yg0R4ywE0L9xfjE,La Terraza del Gourmet,38.3443265,-0.4810471000000001,"Passeig Esplanada d'Espanya, 2, Alacant"
ChIJ4_vsl5U3Yg0RtgZpfFi3AMQ,Route 5,38.3395314,-0.4909047000000001,"Calle Orense, 5, Alicante (Alacant)"
ChIJC_t2GgA3Yg0RrPZdOAGx6y0,Starbucks,38.3551981,-0.4713353,"Avinguda de Dénia, Alacant"
ChIJ9SyqAVA3Yg0RLGE1TRslpQo,La Fabrica,38.3465429,-0.4817202,"Plaça de Quijano, Alacant"
ChIJb_d5Fwg3Yg0REg5E3aCJuZ0,La Bodeguita de Carlos,38.35873819999999,-0.4775514,"Plaça Manila, Alacant"
ChIJxQSggKQ3Yg0RKXTpz7_z7GY,Aldapa,38.3498606,-0.4740521,"Calle de la Virgen del Socorro, 46, Alicante (Alacant)"
ChIJffG27gA3Yg0R2cbZF6hbVDE,Domino's Pizza,38.35947,-0.48488,"Carrer Devesa, 10, Alacant"
ChIJDz9wAG83Yg0RDs1cycwABoA,CAFETERÍA SABORELLA,38.3455212,-0.5052172999999999,"Carrer d'Auso Y Monzó, 11, Alacant"
ChIJGWJvrHs3Yg0R74HYlWjWagQ,Restaurante M&V,38.3607228,-0.4912929,"Carrer Olof Palme, 16, Alacant"
ChIJXadjaew5Yg0RMzlzE4_HbYU,Salitre Restaurante & Cocktail,38.3674295,-0.4105083,"Avenida de Niza, 5, Alicante (Alacant)"
ChIJX3ffkkw5Yg0RiVTqypNlRW4,Pizza PREGGO,38.3688381,-0.4350106,"Avinguda Esportista Miriam Blasco, 18, Alacant"
ChIJMemYcAA3Yg0R2U0vYf5-ELg,Xquizito,38.3396469,-0.4916756,"Calle Churruca, 11, Alicante (Alacant)"
ChIJ0yHtBwA5Yg0RCNUHYHdBdjQ,100 Montaditos,38.3639874,-0.4320682,"Glorieta Deportista Sergio Cardell, 4, Alicante (Alacant)"
ChIJWzjGhVI3Yg0Rf48317YpPgs,C&C,38.39554589999999,-0.5168824999999999,"Carrer Santiago, 81, Sant Vicent del Raspeig"
ChIJ9TLqRZU7Yg0RIZrx_ffGk4E,Kevin's Bar/Pizzería,38.4017144,-0.4358324,"Plaça de Maisonnave, 28, Sant Joan d'Alacant"
ChIJzaroUrI3Yg0R2G4X512AKyM,La Tagliatella,38.3450334,-0.4853654999999999,"Carrer Castaños, 11, Alacant"
ChIJ9fYyEso3Yg0ReDO0_26S5LY,El Sabor de Damasco (Comida Arabe),38.3425571,-0.4865751000000001,"Calle San Fernando, 48, Alicante (Alacant)"
ChIJu_kHwqE7Yg0RaBjO7LImIKU,La Familia Gastro-Bar,38.36826,-0.4332025,"Avenida de Ansaldo, 31, Sant Joan d'Alacant"
ChIJHcvFewg5Yg0RsXQSo-PWpIs,Azul Playa,38.3687723,-0.4105597,"Avenida de Niza, 9, Alicante (Alacant)"
ChIJIxWJawY3Yg0Rja0ZG2YNblY,Grupo Egipto Kebap,38.3620032,-0.4799276,"Carrer Alonso Cano, Alacant"
ChIJXdht26w2Yg0Rpqam67o1l3E,Restaurante Nou Dioni,38.398772,-0.5191843,"Avinguda de la Llibertat, 75, Sant Vicent del Raspeig"
ChIJsVogZ6c3Yg0RaZxpESHNR1c,Carnal,38.3424583,-0.4983766999999998,"Carrer Arquitecto Guardiola, 5, Alacant"
ChIJnwby1JY7Yg0RjkWRwttteko,Jova Hotel,38.4285457,-0.3892265999999999,"Carrer Sant Pere, 39, El Campello"
ChIJq7zPGjk3Yg0RBNLbdUQGqsg,TGB - The Good Burger,38.3601361,-0.4961899,"Calle Teulada, 23, Alicante (Alacant)"
ChIJz_QjSb82Yg0R81mlZc655TI,VIPS Smart,38.383314,-0.507591,"Carrer Alicante, 94, Sant Vicent del Raspeig"
ChIJP-1me6w3Yg0Rx5axkgdrCb4,Restaurante PLAZA ESPAÑA,38.35174549999999,-0.4854368999999999,"Plaça d'Espanya, 4, Alacant"
ChIJm-NLT7A3Yg0Rx_Ih2JjBx0Q,Obbrador Comida Para Llevar,38.345548,-0.4803976,"Calle Jorge Juan, 15, Alicante (Alacant)"
ChIJeX5gNvQ5Yg0RlidMg98FweU,Pub The St. John,38.3951031,-0.4337386999999999,"Carrer Carmen, 79, Sant Joan d'Alacant"
ChIJh0k3btk3Yg0RF_WE4gNqAsI,Cafe Pub NIVINS,38.3607559,-0.4752314,"Avinguda Periodista Rodolfo de Salazar, 52, Alacant"
ChIJvb2UUQA3Yg0RvLeoyFcCVDY,Focacciatella,38.3452955,-0.4920828,"Avenida de la Estación, 5C, Alicante (Alacant)"
ChIJy01HVvQ3Yg0R6mes76RIosg,The Fitzgerald Burger Company,38.3829534,-0.5065618,"Centro Comercial The Outlet Stores Alicante. Local 66, Calle de Alicante, 94, San Vicente del Raspeig"
ChIJ5xW_pbA7Yg0RIRPpjvQL3fo,Pollo Gourmet,38.42765130000001,-0.4025021,"Carrer de Sant Ramon, N° 50, El Campello"
ChIJJ9s0wTQ5Yg0RIU_2Nlm5sw8,tapas san juan,38.395612,-0.4348913,"Calle La Rambla, 62, Sant Joan d'Alacant"
ChIJ5a7LmCQ6Yg0RJFlBSM2u53k,Restaurante La Parrilla del Poli (Sant Joan d'Alacant),38.40947739999999,-0.4262147000000001,"Carrer Sant Antoni, 145, Sant Joan d'Alacant"
ChIJ46gpkqk3Yg0Rc0mIb_n8_7k,Restaurant Gastronòmic Egun,38.35612789999999,-0.4824891,"Calle Jazmín, 38, Alicante (Alacant)"
ChIJWZ5eXGQ3Yg0RWtox4u1J6f0,Bar La Piscina,38.3723704,-0.4546237,"Calle Vistahermosa, 140, Alicante (Alacant)"
ChIJ60SzQLM3Yg0R4XycT2v6zGs,LA ZONA SOCIAL BAR,38.3431375,-0.4871954,"Carrer del Cid, 22, Alacant"
ChIJlVXgNKw3Yg0RQ54A5XMDdmI,La Marmita Alicantina,38.3498843,-0.4843365,"Calle Díaz Moreu, 49, Alicante (Alacant)"
ChIJk9QQTQA3Yg0RcNoNIRDjF00,Asu,38.3497813,-0.4904542,"Calle del Marqués de Molins, Alicante (Alacant)"
ChIJFTggP1M3Yg0R7rmxzX5ojyw,Restaurante Wenzhou,38.33976919999999,-0.4900885,"Carrer Pintor Aparicio, 10, Alacant"
ChIJzd-tIAA3Yg0RoKRpa_6HCOU,Tapa La Caña Café & Bar,38.3665026,-0.4867575,"Calle Sacerdote Isidro Albert, 4, bajo C, Alicante (Alacant)"
ChIJgYaUbaY3Yg0RvZFOvkSl01s,Barq Restaurante,38.3536825,-0.4770352,"Plaça Doctor Gómez Ulla, s/n, Alacant"
ChIJTbw6P3k3Yg0R764qqTB9yFY,Restaurante KFC,38.35450429999999,-0.5025828,"CC Isla de Corfu, Avenida del Doctor Jiménez Díaz, 19, Alicante (Alacant)"
ChIJGb_qWQA7Yg0RTwcQU_7g_Bw,Japanesse's Sushi Food,38.4289804,-0.3978160000000001,El Campello
ChIJ1-VYDUU3Yg0R4QyR5rX7V4g,CLANDESTINE URBAN BAR,38.3931792,-0.5177001,"Calle Hernán Cortés, San Vicente del Raspeig"
ChIJ68sVURAxYg0R8FcmzkAg2UU,Cervecería La Palmera,38.41153949999999,-0.5155404,"Carrer de la Baiona Alta, 1, Sant Vicent del Raspeig"
ChIJq5oDO1I3Yg0RiuuhIVmHSLs,Mariu Pizza (SAN VICENTE),38.3920053,-0.5224823,"Avenida País Valencià, 5, Sant Vicent del Raspeig"
ChIJIePFr6o3Yg0RsVdb4dHyH7U,The Macaron Boutique,38.3431429,-0.4875977,"Calle Canalejas, 20, Alicante (Alacant)"
ChIJW5ywkJs3Yg0ReogqXajQqgM,CAFETERÍA KEBAB FAMILIAR BM,38.35499609999999,-0.4780418,"Calle del Doctor Ayela, 13, Alicante (Alacant)"
ChIJLxGPbPI5Yg0Rk2no_xLl0oQ,Bar Romeral,38.3904968,-0.4347129,"Carretera Valencia, 87, Sant Joan d'Alacant"
ChIJe9GdMwA3Yg0REkaHVU5XQZM,Restaurante Food Corner,38.3642632,-0.4842873,"Av del, Calle del Maestro Alonso, 158, Alicante (Alacant)"
ChIJZQCvaYQ3Yg0R-UlFf0BhC2Q,La Estufa Express,38.3636513,-0.4815189,"Con Remedio Uriarte, Carrer de Benefactora Remedios Uriarte, Alacant"
ChIJP-ihokM3Yg0RU4pLIZxZftw,Dual cocina de autor,38.3421584,-0.493279,"Calle Churruca, 32, Puesto 11 y 12, Alicante (Alacant)"
ChIJeQErdlA5Yg0R-M2_3pHqP68,Cervecería D'brisas,38.3592703,-0.4313967,"Avinguda de la Costa Blanca, 18, Alacant"
ChIJk-eVulQxYg0RfJmG7lD2_X0,C B Bar Mariana,38.4002811,-0.5216652,"Calle Doctor Fleming, 33, San Vicente del Raspeig"
ChIJpcc-UP42Yg0R5MAP0I5mki4,Taberna la Vendimia,38.3609277,-0.4894897,"Carrer Llinares, 3, Alacant"
ChIJQdNbFNk2Yg0R_Q42Ieu-Abs,Oceans Network,38.38555789999999,-0.4913685999999999,"Calle Calvario, 3, Alicante (Alacant)"
ChIJTVPSs2U5Yg0R6HdWHZ9bfNo,MARUJITAS BAR,38.372551,-0.4144559,"Avenida Santander, 27, Alicante (Alacant)"
ChIJ26IPq0w2Yg0RDflPjR35NeE,Soto Pato,38.34126929999999,-0.4890146,"Carrer Italia, 11, Alacant"
ChIJ4yolUJQ7Yg0RhUznKNG_0Nw,Hotel La Familia Y Restaurante El TiTi,38.42480089999999,-0.3905167999999999,"Carrer Sant Pere, 147, El Campello"
ChIJkZuXp6o3Yg0R5SRmeQXFJFc,Supermercado Dialprix,38.3576233,-0.487299,"Calle Francisco Carratalá Cernuda, 26, Alicante (Alacant)"
ChIJqTifMAY3Yg0RevaGhNRqwM0,Cerveceria La Palmera,38.3610162,-0.4793562,Spain
ChIJNaQJznc5Yg0RmbuiI9pdyZU,Vermut Chic,38.3898484,-0.4083937,"Avenida Jaime I el Conquistador, El Campello"
ChIJAxD4_Oo7Yg0R9aUt4Wam_qc,Restaurante Bernie's,38.4230343,-0.3909933999999999,"Carrer de Sant Vicent, 110, El Campello"
ChIJOam0JAA3Yg0RQPj_xYOsg9M,vn bzaar ZaxqaaaB,38.3596754,-0.4859801999999999,"Avenida Pintor Baeza, 1 bis, Alicante (Alacant)"
ChIJ3R35QkE5Yg0RQIwF9HuZu_s,La Taquería,38.39780969999999,-0.4356234,"Carrer Carmen, 32, Sant Joan d'Alacant"
ChIJC81nZZs5Yg0RkhsqwM4VVfg,Casa Dels Sabors,38.3716135,-0.4145669,"Avenida Santander, 25, Alicante (Alacant)"
ChIJOej06Uw2Yg0RnfNATUwifYM,La Taberna Del Gourmet - El Corte Inglés,38.3436423,-0.4892414,"Avenida de Federico Soto, 1, Alicante (Alacant)"
ChIJQymus603Yg0Ryqt7aNm4rkc,Grill Kebab Ihab,38.3492384,-0.4846779000000001,"Calle San Vicente, 20, Alicante (Alacant)"
ChIJAzI5l5A3Yg0RkGZ_UGwoLGg,La Mafia se sienta a la mesa,38.3476969,-0.4855755,"Avenida Alfonso El Sabio, 7, Alicante (Alacant)"
ChIJwcZOOwA5Yg0RJ_JxMPINb8s,Asador Skonn | San Juan | Restaurante Brasa Barbacoa Armenia,38.38531940000001,-0.4119896,"Carrer de Juan de la Cierva, 70, El Campello"
ChIJtw1kQQA3Yg0R3e-Raz40Q2c,TGB - The Good Burger,38.3675671,-0.4698069999999999,"Gran Vía, Alacant"
ChIJyRqErkw2Yg0RWn_VPBZZCHA,Malatesta,38.3423975,-0.4883548,"Avenida del Doctor Gadea, 17, Alicante (Alacant)"
ChIJifKLjs43Yg0RFeJNYDVr784,La porteña Restaurante,38.36580170000001,-0.4722671000000001,"Avenida Juan Sanchis Candela, 28, local 14, Alicante (Alacant)"
ChIJj7K5ko43Yg0RaaFdCRyxDRk,CAFETERIA SABOR MARVÁ,38.34813559999999,-0.4925767999999999,"Avinguda General Marvá, 27, Alacant"
ChIJCStle7Q7Yg0R_G2ZA1pQ494,Restaurante El Venezian,38.4000745,-0.4341687,"Carrer l'Ordana, 4, Sant Joan d'Alacant"
ChIJm439-MU3Yg0RJ1uhwopPbnM,SOMECAKE,38.34070089999999,-0.4904104999999999,"Carrer Italia, 23, Alacant"
ChIJYzbzcDM3Yg0RgutUIVvPbuw,Scighera Milano - Alicante,38.3450831,-0.4877087,"Calle Periodista Pirula Arderius, 12, Alicante (Alacant)"
ChIJ856D27M3Yg0R2vtmi-paaxo,Abarrote,38.3433038,-0.4834438999999999,"Passeig Esplanada d'Espanya, 12, Alacant"
ChIJCdFmJLY5Yg0RCttMFweHQkg,Asador El Dorado,38.3648668,-0.4310353,"Avenida Historiador Vicente Ramos, 2, Local 3, Alicante (Alacant)"
ChIJC0535Dc7Yg0Rnf8Ezw0T9f4,Restaurant Quintin,38.40284029999999,-0.4397933,"Carrer Juan Sebastián Elcano, 27, Sant Joan d'Alacant"
ChIJ4Tc1XHY5Yg0RSdisRGwVbiQ,Restaurante El Tomillar,38.3857801,-0.4105038,"Carrer de Jacinto Benavente, 58, Alacant"
ChIJ0_0Bv3k3Yg0RTfSGrFZ3RNM,Restaurante Espacio Montoro,38.365112,-0.4595077,"Avinguda Albufereta, 13, Alacant"
ChIJ6Wc6HwA3Yg0RRZOPUYNrhIo,La taberna del barrio,38.3648298,-0.4824246,"Carrer Antonio Noguera, 5, Alacant"
ChIJWapt4w46Yg0RAmrYo5HSmMg,Pollos Asados Javi-La Cuina d'Inma,38.4136101,-0.4438011000000001,"Avinguda Carlos Soler, 30, Mutxamel"
ChIJ0V9LynI5Yg0RpUCgmprWwSA,Restaurante Los Olivos,38.3935767,-0.4353023999999999,"Calle Doctor Perez Mateos, 2, Sant Joan d'Alacant"
ChIJCw2-MGw2Yg0RsnNzVVTzqqo,Telepizza,38.3444236,-0.5093253,"Avinguda d'Oriola, 27, Alacant"
ChIJ9Tq7HfI3Yg0RO5xKBDBrU7w,La Crème gastrobar,38.39276449999999,-0.5158870999999998,"Avenida Sevilla, Plaza Fco Santana Orts, 4, San Vicente del Raspeig"
ChIJJy-zHbE7Yg0RcCdjg6BZHuw,Pizzería Pionono,38.42820640000001,-0.4055986,"b El, Carrer Creu de Maig, 12, El Campello"
ChIJKfe5Scg2Yg0RHHT-lxr-jOo,Tennessee Burguer abierto hasta las 00:00,38.39149270000001,-0.5055533,"Calle Río Duero, 28, San Vicente del Raspeig"
ChIJ5-Z2QsU3Yg0RbWwDuz9MfPo,3F GREENS (Take Away),38.3492975,-0.489332,"Calle Maestro Gaztambide, 2, Alicante (Alacant)"
ChIJh904muQ3Yg0RJySWvpd95bs,Restaurant LÀ MÈIzi,38.34885269999999,-0.4846902999999999,"Calle San Vicente, 14, Alicante (Alacant)"
ChIJAaDQSDUxYg0R606VTspIPEU,Supermercado Dialprix,38.4007052,-0.5222010000000001,"Calle Doctor Fleming, 39, San Vicente"
ChIJEQmoIhs3Yg0RzBuAyk3nkJg,Hermandad De Torrevejenses,38.3694876,-0.481287,"Calle Redován, 4, Alicante (Alacant)"
ChIJ3b4_cic3Yg0RJ5hgXVMOvcI,Makai Poke,38.3465846,-0.4983427,"Carrer Bono Guarner, 40, Alacant"
ChIJMU_w2bE3Yg0R9pz8xiSMwas,La Taberna Ibérica,38.3468518,-0.4816102,"Calle Pedro Sebastià, 7, Alacant"
ChIJe2x1t2s5Yg0RIuwCD2zPNl4,Casa Segis El Campello,38.3899332,-0.411936,"Carrer d'Isaac Peral, 14, El Campello"
ChIJC7RNtus2Yg0R859CM4q_oT4,30 y Tantos Teatro Principal,38.346442,-0.4850345,"Avenida de la Constitución, 4, Alicante (Alacant)"
ChIJJUW58ls2Yg0R3N5Y4I60VLY,Restaurant Hong Kong,38.3498197,-0.5044649,"Calle Padre Recaredo de Los Rios, 52, Alicante (Alacant)"
ChIJ0UhZg2o5Yg0RUtbwGtbkk0E,Hakuna Matata Foods & Drinks,38.3664779,-0.4115204999999999,"Avinguda de la Costa Blanca, 128, Alacant"
ChIJ_cWAAKY3Yg0RoL7s1DyQy3I,Restaurante Casa Riquelme,38.35249700000001,-0.478396,"Carrer de Vazquez de Mella, 17, Alacant"
ChIJfzAb6yI5Yg0R4ozJ83vB3tw,Kebap San Juan 2.0,38.3988023,-0.436048,"Plaça de la Creu, 9, Sant Joan d'Alacant"
ChIJ4XZVgdk7Yg0R9PzvxttoDlM,Sushi Daily,38.406703,-0.423552,"Carretera Valencia, km. 89, Sant Joan d'Alacant"
ChIJpWAbuoM3Yg0Rk3-3_PbO8Pc,Restaurante Sabores del Perú,38.3505912,-0.4970476,"Carrera Albacete, 2, Local-4, Alacant"
ChIJD-VuXdE3Yg0RDHfhcgJTRzg,Burger King,38.39149,-0.5112099999999999,"Calle Mercuri, 8, San Vicente del Raspeig"
ChIJYTc4bDk3Yg0RFIkaSER15xE,L y M,38.346366,-0.5118302,"Calle Cisne, Alicante (Alacant)"
ChIJHcVivn85Yg0RO7tLpRxEpUc,Calayama,38.36249679999999,-0.4188397,"Avinguda de la Costa Blanca, Alacant"
ChIJE_ozFbA3Yg0RIFnI4r4KolU,Sampa Picnic Bar,38.34590819999999,-0.479636,"Calle Jorge Juan, 27, Alicante (Alacant)"
ChIJFSnYubI3Yg0RjQulLAh6uY4,Cafetería Cervantes - Coffee Shop & Breakfast,38.3460401,-0.487362,"Carrer Navas, 39, Alacant"
ChIJdap7FQE3Yg0RiFb64wb_TxA,Tremendo Bar,38.3493937,-0.4881244,"Calle Manuel Antón, 21, Alicante (Alacant)"
ChIJ_UgB77Q5Yg0RYyvvz9QJVdE,Petímetre Restaurant Alicante Golf,38.37650290000001,-0.4228496,"Avenida del Locutor Vicente Hipólito, 37, Alicante (Alacant)"
ChIJ781Lex43Yg0RImuHigvdjrw,Restaurant Cafeteria Los Amigos,38.3741584,-0.4859762,Spain
ChIJRzoBO6w2Yg0RRUwG7H5yvAI,Cafeson Restaurante,38.39519869999999,-0.5194757999999999,"Calle villafranqueza, Calle Benlliure, 17,esquina, San Vicente del Raspeig"
ChIJKW_rabM3Yg0R2zhYgmdfsJs,Cafee Restaurante Anis Halal,38.3428018,-0.4866349,"Carrer Rafael Terol, 23, Alacant"
ChIJl362jOM3Yg0R1fbpmAh6Vk0,Sibuya Urban Sushi Bar,38.3480958,-0.4854727,"Avenida Alfonso El Sabio, 8, Alicante (Alacant)"
ChIJFT_Z93Q5Yg0RzY_v9kfL-b0,Restaurante Casa Domingo,38.3816513,-0.4095402,"Avenida de Niza, 38, San Juan Playa"
ChIJvxkchrocnhIR0KFrFtH6Pvs,Centro Comercial Plaza Mar 2,38.3542578,-0.4728529,"Avinguda de Dénia, s/n, Alacant"
ChIJtcMNP003Yg0RFgQ4rxA6tz8,El nuevo encuentro,38.3429824,-0.4977341000000001,"Avenida de Aguilera, 31, Alicante (Alacant)"
ChIJWTGMjow3Yg0RMP2Vzb-zn8o,Pollo express,38.366514,-0.4698198000000001,"Calle Jacinto Masanet, 14, Alicante (Alacant)"
ChIJ72VykEY2Yg0RHJ1neSST8uU,El Atril,38.3411968,-0.5005156,"Calle Capitán Dema, 22, Alicante (Alacant)"
ChIJd6urGq45Yg0RouDFS_vG0V0,Chiringuito Kiss Playa,38.37419929999999,-0.4097923,"Avenida de Niza, 21, Alicante (Alacant)"
ChIJPYIaUEs2Yg0RnToQUHfFYuc,Pizzeria Da Nonna Nina | Restaurante Italiano | Restaurante Georgiano | Pizzería Alicante,38.3412851,-0.4885369999999999,"Carrer Alemania, 12, Alacant"
ChIJMxkUDrE3Yg0RlU0hYTL8Jvk,New Delhi,38.3426048,-0.4854556,"Passeig Esplanada d'Espanya, 25, Alacant"
ChIJdxmYpFA2Yg0R1Fz4GIePdIk,Aitana Sant Blai,38.351146,-0.4968307,"Avenida Doctor Rico, 4, Alicante (Alacant)"
ChIJn6DsOUc3Yg0RTABoP_oLzWM,Samoa Café del puerto,38.3436461,-0.4801818000000001,"Puerto de Alicante, Muelle Levante, Alicante (Alacant)"
ChIJQUUAm6s2Yg0RxpHreg_8RFg,Granier,38.3966437,-0.5216111,"Calle Capitán Torregrosa, 1, San Vicente del Raspeig"
ChIJwXclVQg3Yg0Rovcxcl2bVZg,Restaurante Rincón De La Amistad,38.36032189999999,-0.4761858,"Carrer d'Enrique Monsonís Domingo, 6, LOCAL, Alacant"
ChIJp97rQIw3Yg0RWpYgndhAjWo,CuCu's Bakery,38.36523419999999,-0.4894285,"Calle Sacerdote Isidro Albert, 20, Local 2A, Alicante (Alacant)"
ChIJRWBa4vQ5Yg0R27FRsE8YBjE,La Calaca Mexicana,38.39735219999999,-0.4330076,"Carrer Doctor Ivorra, 7, Sant Joan d'Alacant"
ChIJBbygJY02Yg0RqU4TsLZq_ac,Nuevo Patio,38.36593909999999,-0.5075531,"Nuevo Patio, Calle Amadeo Valls, 13, Alicante (Alacant)"
ChIJ6zQUDE04Yg0RTWhmUplwTqk,Santisimo Burrito,38.3627629,-0.4294347000000001,"Avinguda Goleta, 3, Alacant"
ChIJ3xJDUC45Yg0RWu0t_Ypxi6Q,El Palacito,38.39900299999999,-0.4352408,"Carrer del Mercat, 8, Sant Joan d'Alacant"
ChIJ3ZiUFf42Yg0Rg3JpNbCnD44,Bar Restaurante Corneta,38.362458,-0.4875223999999999,"Carrer Olof Palme, 11, Alacant"
ChIJgc66t7M3Yg0R6Zv3ISIa2uY,Tapas El Llagosti Cerveceria,38.3480854,-0.4861472,"Avenida Alfonso El Sabio, 10, Alicante (Alacant)"
ChIJO0VVTGE3Yg0RorNAPZgFk_M,Daniya Alicante,38.3709178,-0.4573692999999999,"Avinguda de Dénia, 133, Alacant"
ChIJ06iGW0E5Yg0R1CA051UybX0,LAURETTA Italian Street Food,38.368463,-0.4144130999999999,"Avenida de Holanda, Alicante (Alacant)"
ChIJ0cBRVAE3Yg0R7cfvtS2Yli4,"Alma ""Cocina Viajera""",38.3420329,-0.4931598,"Galerias Comerciales, Calle Churruca, 32, Local 15, Alicante (Alacant)"
ChIJl_JGIFU5Yg0RNf-nFXTVtQc,Restaurante Nova Queimada,38.3863032,-0.4177735,"Maestro José Garberí Serrano, 16, Alicante (Alacant)"
ChIJEffrewA7Yg0REzN6fseuj6M,Restaurante Style,38.4289804,-0.3978160000000001,El Campello
ChIJPaqw_To3Yg0RjLmlo-ddm3k,Racó Alacantí,38.3448989,-0.4814082,"Plaça de l'Ajuntament, 7, Alacant"
ChIJE2piCgg3Yg0RCGEcWB_3450,Pak Doner Kebap,38.3588921,-0.4784997,Spain
ChIJVfWVR603Yg0R1VBWLGzfkJ4,jacapaca Bar de Tapas,38.3483616,-0.4873116999999999,"Carrer Poeta Quintana, 5, Alacant"
ChIJbx4ufbw7Yg0RcSHIYOZWpCk,"Restaurant ""Siete Hermanos""",38.42277440000001,-0.3946506,"Avinguda Xixona, 7, El Campello"
